Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
China,2004,Geothermal,75290.86669964585,28350.49083802553,690399135.5508012,826496354,99507533169910.52,401972.362851516,40149.02325682503,80103.72982196174,177543.82406942613,386007,0,6079014241.416342,1,9.213013709739135,1031.988729362556,173.9523688137267,13.094288687208,33.05252438134884,68.05912086002014,48.79550904269093,565.9115248426497,0.2743220061707435,0.0775944264210498,321855372.9817128,939664627.181556,6.355638716946437,0,87.14036308409923,50.87476387309909,0,341,9.704209983861409,0,1,75.3040404250555,45.62350233416998,22.368286484957988,0,7.480917426667519,9.345030209172,4.31499779122146,1.4397785320537717,7.994806562582706,62.08771104251276,80.0156662730873,60.55247152299755,184,9,2726,55676,5.071647774139388,1,1
Japan,2002,Solar,73630.75703643197,25199.741820755244,3499819478.6463985,808066854,151916238896539.44,109299.76046840058,77270.85743794123,14257.706341033518,6288.281361900183,486779,1,436831205.2395859,0,21.684095981600045,1652.677873398606,187.65628130571247,14.918047074482942,61.1454529521383,36.67437355951948,80.94054118532834,308.7973943503012,0.8159595241845142,0.3099824725923929,285321856.4799647,422301300.8439483,1.3985120437419252,1,33.87093725214216,64.11504168899229,1,349,7.376263789942832,0,0,19.42437873505212,8.135335494563357,62.83108342978208,0,0.5630617109231228,7.619067701577573,9.780209464517002,1.420824359449656,0.6313196188059989,15.814263929373771,86.93089144579507,24.907389897091413,972,78,4204,898511,41.74671653298859,0,1
India,2016,Geothermal,19611.55361116696,10627.303236622703,9481388738.151217,753277022,171622287857592.94,661283.9163965952,35340.827121031834,25096.37484943688,380562.3082791189,785942,1,4248316417.558082,0,18.647897887877143,447.20803138652775,263.3323112910763,11.098230338720487,47.5915664020237,38.37477917251383,60.86407190746128,255.3554802767499,0.4642055269789878,0.2506309759701763,120309080.9108418,93854803.3094026,3.619688346566279,0,90.03712472411308,24.636500209467915,0,935,6.736272754349248,0,1,5.115419021388023,54.87113335667642,89.5577193030357,1,1.8631888859619727,9.648780382026708,3.841584957922529,1.846734768184568,8.016816932538996,75.54649748936329,34.58099986858832,20.828690180125843,179,45,9144,445099,25.007143055605862,1,0
Canada,2004,Solar,7406.9101806991075,46665.803258765656,3203470224.6954045,1030408038,21028305141898.54,18823.40954167832,79206.36639227878,78147.9766052298,891348.9170565924,225315,0,7268786668.874015,1,-9.554661090152576,749.8559351083298,293.04335698071475,8.752839164925344,38.43164223816178,82.60026462346752,32.38938063869682,480.9814152240685,0.929353188697282,0.4659030986572342,673109029.4023368,575577747.7432714,3.909412350805416,0,4.007905845789816,66.67431929971136,1,917,4.908830978543623,0,0,15.504562730081828,15.13358893442084,29.37247568592346,1,6.824320164934803,7.604026038218933,3.319596483292341,7.096749543420618,7.013332149013203,3.294695077225984,69.2139127339144,92.12680712223806,436,96,2718,858244,77.52874117976218,1,1
Brazil,2003,Hydro,51052.26641191651,10628.044876948348,7418899607.00624,1302573299,39432881690276.24,146434.5816814443,52216.86977895406,8567.823726662573,254555.0742119328,611325,1,8635942858.348024,1,-4.69544639603657,2772.70189833545,264.55390783021915,4.538154887473608,1.81269507551155,39.13080074031125,96.45152252500138,933.2117727265874,0.8823031307149,0.2074282130145775,990782889.767109,814539699.6752056,3.70084299362502,0,9.485737416635509,84.17347626752341,0,211,9.152032178942637,0,0,95.55720076910866,94.17112914093272,70.03282267471985,1,0.8108073926743764,8.76993101740501,9.424801387941644,0.3901939911057595,1.651290433948206,7.684749473201579,77.94984785886523,17.41097626906506,105,23,7556,643503,13.654485024073049,1,0
China,2003,Solar,64105.17173392534,48421.12973526746,1157370110.5519538,560612047,84221303403465.39,889167.3081189971,37167.35852968297,90110.40974468566,466217.4013760488,890172,0,9668172868.74932,1,38.03990028201765,1918.327106037716,110.56270716506694,13.382982323144592,6.878135067299319,3.603470756875571,87.57457422433455,448.7711546852135,0.2280629327431027,0.2496045420964766,267207263.81227192,287177757.12258697,0.4912228526146656,1,8.98033405084332,43.0580714003048,0,789,1.6952148937400249,0,1,80.49075832848288,35.39483691045239,15.950974074209643,1,9.111115154508555,3.485101751348072,0.730493578933834,2.945455184905894,4.69881382850186,52.41423848567848,27.30520669402603,77.63992478530793,965,38,1149,860661,91.78443471735316,0,0
Japan,2015,Hydro,87417.37615793396,14334.5293439878,585104631.3891237,411467109,12150116951004.38,580582.7551274176,51643.62246832002,33114.34076701272,389327.7301952226,360582,0,5865587157.673846,0,39.13688595858356,1832.0561618075824,137.6379501479027,12.477706398771264,97.87427921536208,82.45843773036692,42.76792565005489,529.4570875197735,0.3310359835461302,0.2502904911475841,367763183.7741455,35051285.987012275,4.106409302152923,0,13.183332469091113,10.904580860577894,1,235,4.090722664484438,0,0,27.816276710319944,36.496323878139,35.17905181901955,0,9.660429751281498,3.1711604813708947,6.414640525672572,2.413655255200592,1.3289811868198442,11.146559602723205,10.116133515985526,53.307641519669055,212,63,9117,497322,72.78466411283958,1,1
Australia,2002,Solar,27478.577868794622,18235.16327847756,7026598396.3364105,311983075,58303818592251.07,467755.3339094664,31291.78308385245,85475.74033202985,559275.7198399141,242817,1,3473518171.386396,1,31.78920285230557,2965.737778998943,164.82688225694494,11.841517904912848,89.17570100074919,55.24107816648127,27.832593755191816,327.4445443409354,0.0605834235915409,0.060438562340829,985282969.3742292,795129917.8135971,4.872356379726453,1,34.12243860080566,42.01125008075181,1,286,4.609394885556641,0,1,27.231267197637894,95.32143527149168,79.8585936827831,0,9.045276175476689,7.06733386909883,1.2500893910317012,8.03646351557545,5.592824939701496,99.28659560362196,5.89597844121279,77.55840737663361,669,42,537,241171,5.353062643043016,1,0
USA,2020,Solar,55353.68895467155,33379.080526595426,3888287220.994385,13062800,180814063558270.4,300234.7959493738,89822.18081071928,98042.7944137348,118618.78364954807,501933,0,4473773378.605978,1,24.03848918476703,2408.7883082074745,181.59079638058975,9.537952642477627,4.141078741936511,54.85788173124169,50.0378955932915,923.0767786250974,0.5016591669000537,0.215990112547712,515055811.2326378,578165613.2994223,7.225568856628368,0,19.483056786516904,75.8557319979532,1,454,8.642489576915326,1,1,59.962990962601495,37.11450061415792,88.87128316638034,0,3.506199802028356,1.339648421935018,4.2755357528668645,4.97297599821519,5.496038484968116,75.15544831993054,36.011088712865245,85.74372167114154,447,49,4517,332667,81.7789395258601,1,0
Australia,2004,Hydro,16296.2907134107,18780.349545797984,8167146695.824492,172685932,160837382100970.5,517558.24716013885,45689.32875006462,99104.5282083541,299117.99034895963,32699,1,5358319839.683961,1,9.22961968094944,790.6334150039679,139.79231050517748,9.64571175329265,50.02032012687,59.40885247976957,59.49402981679073,237.25174374673637,0.831647439754189,0.0502496951433428,539498987.8539817,333453415.3126998,0.236328880206984,1,93.51054041656276,41.75826945457203,1,871,8.504504158718442,0,0,36.31454313321175,7.381275984197622,82.90068945004639,1,4.208039443844367,0.0245506943085405,2.885505587056305,0.7544843898281217,2.6292038936241457,39.74132348703607,6.448581754624827,98.59816313305964,445,32,7173,6924,61.79256208849996,0,1
Russia,2014,Hydro,26681.072844878174,36762.113661842784,2209183946.5876546,249369494,15692860166136.88,944762.9480456184,59102.25280910169,25093.74730535686,957067.8864019406,776680,0,9894583515.895,0,3.83450414946984,751.0601392605139,186.7490279796416,10.207895032131349,90.79600532392088,67.87205939184243,90.63255928622904,419.4543326244995,0.3205887665967167,0.4582266510442696,102804319.54800873,551603224.5853347,7.153699801346185,0,71.02291912819517,49.48471080233408,0,642,7.8544503839842434,0,0,91.62695121887478,16.4219014714466,35.65259484640059,0,0.6022326606543971,1.3380423084267457,2.8811862819001908,2.292157135723878,2.265229925785034,50.46867967572523,83.3568077875231,54.762773883797024,878,41,5040,70797,34.16486328335946,0,1
Australia,2008,Solar,25603.03380983295,22468.70927694743,9921407899.188414,26316416,145103469736922.84,131263.9568814283,29401.10665743197,93683.82892983584,916608.3633857276,277073,0,9967692657.67212,0,4.607392908050516,312.70047509718484,234.7626002474402,2.065130518725637,45.760578920117766,13.13671424900138,55.0915553207064,247.8522165821006,0.3064780548967815,0.488588466256019,2295792.504405324,225437178.90489247,6.379904597418903,1,3.134579594856668,43.48323593830725,0,491,1.911992820259744,0,1,69.63589683125721,71.28601886459194,45.106330757282045,0,1.8049470718700975,9.428298532270125,5.744701819668511,4.795468354423406,1.0328770002252765,34.30585570517712,96.40581259105583,5.987534869366307,913,89,1900,769338,76.77278265565629,1,1
USA,2000,Geothermal,58183.78246476365,16349.675751600447,7112130302.620467,1111058676,76460936111376.3,726956.8966675942,82471.51168575861,7336.791964941098,969940.6999325831,152892,0,710916478.5214981,0,8.61701386255547,880.2616574621218,229.3257964377691,9.548550249752005,10.024631420870334,47.7249340774861,42.68602064333525,565.5969993147378,0.4894615861267458,0.3853319740335374,186213720.40017644,170857141.89365903,6.963222620974574,1,12.848859118277431,92.45759538718374,1,333,5.370508050921342,0,1,72.55944448608301,63.30415178259362,50.6037378965968,0,9.116237214256152,0.4178543223634301,7.328977909658314,3.087497445891744,6.623475411302647,0.4318822830562507,67.6308720428717,56.60841781586228,874,78,5196,731785,68.02619764069003,1,0
France,2004,Biomass,53305.94242974063,33554.85436004361,855706103.3190478,789203809,166860108589016.44,546015.5159518882,45983.56548036302,68346.98257120121,421260.0781980255,400166,1,2946158853.9351945,0,-9.111924374308524,1993.994464127628,223.64094418693224,12.342028592194424,43.2845139970364,54.25797880180864,8.82895957454133,638.9133656225081,0.0549717594571793,0.4637290876642859,779329395.9105653,275987730.5465002,4.555273132665628,0,34.1196677884002,14.078781665780385,1,848,0.7956300040809972,1,0,51.985200245064746,24.557647665049,23.51629114634404,1,6.070458873487486,8.373667234150787,6.856824819929553,5.422164333190489,0.9750514145952772,74.85470944794338,34.43729861878596,70.44560371200042,25,49,8524,286176,57.97686353630913,0,1
China,2016,Hydro,10754.04029437136,48951.16368701977,7457090801.694459,435234423,156428270769312.3,200545.7416470713,3707.69257626164,7855.622379437272,325497.17385084287,316047,1,7929335247.807833,0,28.49754708544618,2405.07750518823,263.3544534074381,1.2290540513688568,27.220249854941493,6.86414387671096,7.829787718806724,473.4493437887275,0.711671917873489,0.1780568471565105,264185667.05840495,155915167.23321748,1.944835469777466,1,20.49411869886324,10.285305855658178,1,339,9.603257256133226,1,1,22.768077695940747,21.97798671777268,37.590036248642114,1,8.466098105698007,2.8599619322023937,8.884199393922792,2.7060382473117803,8.745108215404745,95.62167373199638,58.67689555843555,15.223808563703356,853,74,9404,289652,71.6854342567991,0,1
India,2022,Hydro,34950.47405006099,42175.412274366936,5988093009.16626,684100722,148617776063760.72,395606.006623313,19622.143303900168,53043.26438696031,21746.50770918181,579308,0,8490759167.189274,1,8.250141631996236,2546.6809062527877,272.7841171594161,5.95292698117373,17.443220684345796,25.10067915042872,27.1792930770551,256.32522620818395,0.7138926908124135,0.3186010238220463,111566938.13045572,924637133.4492028,6.336015481651781,0,18.67764173014753,45.6985498995627,1,150,2.1982119765932078,1,1,21.09982314821639,14.566450037357182,18.054983888194236,0,4.997067656972974,2.789818796579444,8.995187988617005,8.610826946915502,7.120569499989888,44.11032766956904,14.990220822524767,70.34758943234269,451,83,9492,553387,43.63147044006427,0,0
France,2023,Geothermal,68782.09392030825,47636.646302862006,6930750891.338818,1495102116,77195659043504.11,179960.21341211547,10144.034463278836,15789.07292040916,969344.6603791683,608417,0,8712153534.331978,1,38.98017929171534,2564.9612701067795,230.91126694599265,12.821228118120729,66.2591619981969,47.92099852898709,47.3407661600173,120.43200268262495,0.1245843374830437,0.2930100987933023,786794211.877034,428956464.7039399,3.8106862631436886,0,18.149144296176832,27.63795580317993,0,357,1.2570631668000776,1,0,2.179784273926255,56.52445030157038,46.07447920929736,0,4.863913803404016,7.533891434164429,3.462631884464958,6.194873996695975,2.9041708286106926,24.140773049813447,58.54732175825006,82.48224947499216,794,5,5674,360411,41.21731992761838,0,1
Germany,2014,Solar,11262.251256614094,31559.184509751914,4286434182.057323,1375136163,61154586190417.49,577070.5031201013,8281.179987884903,54606.72328509213,829254.5419431234,464817,1,5430901200.473882,0,-9.115099443903942,1439.8894063786258,146.36166954459625,6.784587169610197,64.16358460933043,97.3637862776048,0.1542608275257762,156.46599568488153,0.2659127649034989,0.2503528474811413,696698992.7288309,944753602.3700304,4.841067130603795,0,62.96319226866744,86.57567977121113,0,114,0.3605598326754367,1,0,22.859376820306288,23.59818016614137,21.615401386496774,1,5.846254900036306,3.256697092784445,5.293201281867301,8.244068775709163,2.4105019301268293,10.47627572956794,28.452204947040997,84.5793624172226,156,52,5738,928245,89.8118050518738,1,1
Brazil,2019,Hydro,88033.35660144035,10867.725557806663,1299737143.490543,1289164883,17250699387880.783,954862.9772253312,56318.63011432833,55269.7710470104,671643.5557552867,453372,1,8017654869.109476,1,4.731194195538622,2056.638613030911,153.4482040055865,1.883942436680548,36.71078393742613,55.74745604856102,50.95442140737965,813.6823604203904,0.6392650891585598,0.2781386376240676,855594735.898802,10315504.632408096,1.0514452959964005,0,22.30325127478058,79.82713069403361,0,13,2.3353871897148477,1,1,14.814424746553987,17.623776854149142,65.84448016133877,0,4.397251088593665,3.1913352787035243,9.27778851520454,8.562203450193174,3.673190437448466,1.9988736968996836,60.45612962350086,60.54125482106616,967,82,314,701531,21.227812644797805,1,1
Russia,2005,Biomass,85584.28654649806,47045.89096745313,4615395199.901944,863495815,68903493529742.98,498967.5638372997,48351.62536755791,87650.21784021413,745258.8028965475,533115,0,1426804893.901547,0,3.5654528061835364,1173.6032490285857,268.9844197805227,13.40872702459128,27.8702478117513,5.838494890671786,97.92546131220952,956.4623576571024,0.4412567320429141,0.2949951758855197,641947912.0705949,763565623.9799863,8.546597320539078,1,3.7209268316684807,75.00859118633355,0,245,0.8161566684982002,1,1,89.2923711170846,25.59292209240832,92.82388883257548,1,5.6307883055837005,1.498494787624548,3.941469763898331,1.8768695582124584,4.270181220803833,29.6232830361016,77.2432288466785,84.6470223130977,898,85,8253,632770,25.389852242819543,1,1
Brazil,2017,Geothermal,55489.541889354325,29313.01116575299,2705356816.507729,606927714,102029183573998.69,653481.2384942351,14640.37399710758,13270.17496891724,308390.9067357919,404856,1,1044872168.447261,0,38.61650081367794,900.9231404186704,184.38789998683072,5.953354058374196,6.32769307482548,48.16778336344672,17.58333369589462,216.3918382680061,0.0363105166483495,0.3895798812409228,979898043.328992,498223094.2700642,3.137460762826798,1,16.35846997471173,29.44631249827585,0,618,0.911553181673448,1,1,49.49143352811094,25.8829430063212,81.15079009378982,0,7.070573576212821,9.893947856719208,1.7469995990641585,4.745808726323334,5.065391679008658,10.501352646808726,96.62573466258053,34.13215006419363,371,0,8249,964630,27.620979348108133,1,1
Canada,2006,Hydro,12916.079839783046,28645.16149717092,1378406110.8658566,1030047424,180441879541354.7,329882.18650201947,26075.837048037887,83894.20651669744,49609.071042535055,174356,1,7792932495.169721,0,1.7661438577246198,2171.5422558499768,141.3256049363359,12.137250260516504,19.77965168245357,33.0174690435472,45.50501195260791,712.154370484484,0.0149611430555631,0.2714004661065184,419114107.81849706,164194255.41694123,9.227090409412927,0,38.362578355580666,92.37805703644736,0,191,7.9096605702926,0,0,10.67618900486227,82.94939118063999,45.38434429187201,0,6.237844058465897,1.281275847266535,9.929266080058412,4.058535213309714,3.6997903110215926,29.44233296259311,40.00433490310219,41.80241342423573,706,29,3129,521527,5.66280911639635,1,1
France,2022,Solar,16095.335383141468,18834.402755727315,2443689231.277186,392840522,119916065308192.28,708859.704443581,91281.68614639997,73453.23019220488,37535.328364887406,134079,0,30422556.206747707,1,-3.529317190034289,277.6615557596981,263.23377818460665,10.957528379764568,54.713485463806975,33.81450985651965,51.39935386475517,97.8267427506164,0.3810202654940141,0.2860127112507041,728673791.7930396,653432576.5580151,4.731171588797172,0,21.43792275157981,63.75402191673708,1,284,1.954034777436613,1,0,24.82955101436521,98.1926753044439,17.78140561539543,1,4.29272371876608,5.505922470214703,0.3684021446327357,8.743925391247892,2.166855705156979,14.228441808214988,22.32175564692691,42.76192365199402,221,67,652,531390,74.50590547527084,1,0
Brazil,2023,Solar,34169.72651249704,44991.67841202034,4772726191.131778,700680759,156587706523737.47,533380.790693645,98273.65076589969,17848.30717556324,376463.4100161343,491734,0,5927198191.183365,1,28.51108084563503,1260.2283767047809,236.5467248367713,0.8301662702682139,5.00156226815609,89.87764187532662,62.86078055576135,750.9269826098125,0.8770519705454396,0.4848721660084308,679841799.5276718,801880843.1031818,9.162323055840837,1,16.149472474678607,57.59920964379396,1,772,4.910977182602006,1,0,15.571754096371482,40.69533415513307,84.58798921300342,1,8.08691827416027,8.621088661558181,4.8246320293083,6.589113966998097,9.348124339157154,29.976403445884813,28.19375849369717,17.870863898392862,905,15,9090,110538,57.56573083305236,0,0
France,2007,Hydro,26792.82914110643,21770.48957282887,9913593654.675718,226219785,24041618717887.137,173867.7612409297,12520.447054323611,96524.8068037352,344116.3066161156,768319,1,2289825916.063732,0,-4.938382815789845,1818.9429983671007,173.9126086117182,9.21412582874653,38.227179295490245,42.57040682462912,78.31107691972228,746.6674063178158,0.6727579849280488,0.1395175188701908,544405722.8022988,852681467.7970151,6.183097990832355,0,34.45347015782372,50.683156658269446,1,804,1.9686821391156264,1,1,27.23652511929385,8.882475436636906,69.86237380295194,1,6.194538988989117,9.31098509156461,8.93688400639314,4.325844963830271,3.6089394097390617,37.1311222621172,36.66494040504256,0.7172236354449746,500,16,5337,343208,51.12354416569514,1,0
Japan,2011,Biomass,10661.317737520323,2832.247489931394,9119188786.422558,861689317,85954829160338.39,288079.4001232597,45936.23092120843,21055.521990659014,254819.3516083968,202640,0,8795745466.745943,0,-0.9173205281251402,775.7568344356039,220.8230701666873,10.5041586319884,65.23173944070086,92.16486687120953,38.10306084663696,659.3692013164089,0.0133335641754664,0.3957775803940568,335859096.33000106,91086047.53562056,9.983166925974524,1,34.60758683817854,55.22645786288879,1,978,3.429500689071042,0,1,50.33850038029978,66.06599825732859,78.05356909648415,1,8.716251688308422,9.526125980305618,7.584730208909542,3.068413055251328,2.2699442211651766,30.614491688978383,4.097752517217224,61.24353122131748,186,49,6493,515635,61.61074526306328,1,1
India,2023,Biomass,29906.940719238835,31545.1961917582,2055452432.42618,500699613,58557923010018.84,859477.6236116986,99164.41911826,42442.57815958585,573330.4191954307,290726,1,7118255194.236127,0,-7.696938575958137,2400.2195854710803,185.75314689955235,3.364366707773794,0.6575689908583926,18.765340078275973,95.7010063003338,503.9324622583514,0.4375781181144842,0.3190672171886333,380657667.6050698,42014290.40642234,3.43154049344109,0,90.84018248690026,19.49445627210841,0,738,7.159048728998502,1,1,98.73888430024888,20.11271336062756,51.00708468158571,1,0.9275761333246668,4.486819853062086,0.0045966530871754,4.037321704351084,7.481107195937049,24.54865213837015,23.52362874900338,12.059176486734092,143,59,440,508950,88.2045985884018,1,1
France,2008,Wind,6034.67617616424,21762.170924587244,831904675.0347484,1043449467,17769510210470.883,786365.3656077421,65398.42544558536,73559.7627551521,456292.59554203495,803032,1,5925790503.566868,1,11.293198888459976,1468.172091198492,193.09568732326855,7.017017525944787,12.108475327677926,86.35729181850719,98.93967254791023,641.6585908859171,0.5546510429759325,0.3344874938509713,199119513.6522264,835047430.6920062,2.044087987331942,0,8.264396559477316,36.56434654957701,1,414,3.61812372302908,0,0,66.31055136654189,27.130629718780032,81.6876272011589,0,2.5388888565661527,6.849744217847348,6.242577292795213,4.469322729330022,3.286507053980492,38.201407803611374,6.5916771379961325,39.31074028865007,997,95,1199,500545,81.17913670596919,0,0
Germany,2009,Geothermal,26695.034500689733,32390.065618805445,9711308430.718832,1132831985,18992602448787.527,490472.3479507901,96364.78123202822,1303.7721809346435,554850.7884617615,418193,0,149044279.8938997,1,8.971879850626905,2846.5161690762934,257.5257665474941,5.7378101440776055,74.32883196462441,47.26363760070704,44.73438768618354,186.87887474431292,0.9464355660667044,0.124903555085953,987677947.6846944,313074858.1244482,8.154328033572064,1,61.85733776987694,79.64636226463058,1,341,9.815085122943042,0,0,17.32749474173263,98.9926926412719,84.14230400076434,0,5.360934215600914,5.029213017832653,8.918080064201433,7.717962330491792,1.0657085993543125,81.88677214357146,19.165472245272507,46.196555688686914,649,63,7403,276053,31.1269218172914,1,1
Russia,2008,Wind,39028.139973376,9650.362322435494,1063292549.6025288,772162001,195561168604208.1,838871.7084033196,81049.84176199662,59592.47031408293,227181.59022748828,406357,0,6319346149.229659,1,3.9233684286700914,2735.773917652405,298.8944337187245,3.1742623604747937,9.61374694510254,61.924156272438616,25.18325402535233,540.7756671706981,0.497831649319276,0.3644130444682609,464942582.1839863,228739354.89770475,0.5243923573349052,1,32.139461148512595,86.56037361622523,0,79,1.264664522347243,0,0,45.42076779244434,29.251803352606032,74.47690708331749,0,8.340871179563639,9.665120620161176,4.817358681831525,1.662003547811275,2.582824868030318,89.90162331460739,39.83777735726288,71.33593112222285,875,48,3431,66001,44.685169362309,0,1
France,2010,Biomass,39502.42951390966,41681.55523901487,2905291378.2918983,1475232344,76673464847512.22,202493.47708975093,91819.57430545682,29747.447717833547,763004.9288536422,675600,0,9879393395.325354,1,23.9896998075336,819.3858445897359,144.96976961669094,8.338043196700948,28.36058680620193,47.737148616552425,73.6547752223232,764.9737658033001,0.7414129289105365,0.1693513965590166,463963460.7015894,810071481.0021378,5.618431732889373,1,94.49132689709376,52.7914892407356,1,960,5.623284439362365,0,0,43.60454860776824,82.89050109181589,5.606571425774076,0,2.336117267673411,9.33918671313685,1.6444586859259158,2.6494533115911523,2.6926564392975294,1.3208546152898235,51.81611548342118,87.58592658763736,254,75,4420,748367,20.15051847816161,0,1
France,2012,Biomass,92877.21890956616,8654.976013985608,636129999.9014122,1267624555,192957944610305.8,446351.2474387173,84122.73903097994,84295.34985178159,229897.75271708064,762730,1,9082123253.883436,1,26.29847054623491,1454.7589699141367,246.542801944238,12.358665926628804,66.02990500133028,63.91072482308624,30.68100707076241,652.6742739855588,0.3061086167107837,0.1079627814767773,795343464.3135414,255987912.599022,6.483494962051084,1,20.40239301271709,18.258343277676197,0,931,9.9929633286562,1,0,67.28115107370105,41.4026421254536,61.29605230370628,0,1.5359707375831675,2.4183013551260024,4.712681869307575,8.06677258567698,3.2160615455709705,26.389597022195144,13.294880008513022,85.90400022232387,466,57,6238,211192,19.461229838077777,1,1
Russia,2003,Wind,55537.55133429919,33731.484970655496,6740686168.399864,900225728,31841151677352.32,329186.65409296344,16195.089379432484,53764.952657809015,150962.4745519302,628146,1,6153891487.802101,1,20.311792814849863,2619.758175029055,199.06685924011288,6.117503315164802,63.15260384087667,51.3036952220768,56.66430242778932,164.50330639534067,0.1678196600178031,0.479867124893928,341292816.1720625,741761654.5489703,5.0340121908458135,0,42.75524309743263,35.28876493534885,0,823,2.734820540746953,1,0,50.410022052576366,74.37318027326089,66.1422603934628,0,5.6804079146165805,1.4114164900469928,4.148078608612005,1.8786690798021664,6.043573346947046,77.22172530822363,33.19737742605208,37.94167249022461,247,36,5395,538667,59.851141619715065,0,1
USA,2013,Wind,93283.59746555926,36282.24807179113,9453064293.090374,362943604,19405639927674.71,626708.0708359614,15638.561128755391,42807.41679285235,878489.1540820712,79113,1,8559729121.417743,0,33.263794268773985,1343.136829224751,131.51274352297204,6.862972034931236,54.14025045796381,47.71010166455405,18.847677467287827,536.5286933573022,0.188113596003466,0.3758281401430269,321618893.8165363,291575931.5978786,1.0155790781230931,0,8.14767001514456,90.9565585580596,0,189,4.195811540081205,1,1,50.0998847960677,85.62446125036432,27.16880595167257,0,8.823414507787414,4.3609124138940105,5.50566964891744,5.509103517964916,5.993651340702684,71.85792562820191,59.40413325504797,14.66300532922411,251,61,785,664018,1.4989397932085535,1,1
Germany,2006,Solar,29581.019188303104,48398.44822756182,4892852457.330701,69001918,86991332813468.08,75117.93328049025,59334.96882979419,54500.01543328987,949492.3915493884,275822,0,1630035696.3641572,1,32.23655168751267,2519.360904392452,175.69769363938283,14.29342739429578,33.39474649095403,55.407306253328336,7.639294072920588,670.9475748463354,0.1169527205146804,0.4899609524974697,958377547.3945296,164724935.905759,5.836375285232833,1,54.92606855967588,42.573632402926,1,380,1.8190669276421636,0,1,72.53249925277186,75.22662122602233,8.41246031404429,0,7.268016718529418,4.639887471260763,8.125087393164126,6.9175564655717805,6.279704241059889,21.369613605866423,34.94951549800269,38.17792340307074,645,10,6801,161124,10.765961127407964,1,0
Japan,2009,Geothermal,19717.331959652,3959.089808242873,6936741256.652467,1155978574,158965994366907.62,763178.9525869848,26554.35818767586,72789.86206025205,868824.8366006273,89667,0,1103792301.157714,1,27.094163082775808,2701.8903659645557,162.67185957890644,4.912443809466326,17.1636310062121,24.271046979749343,86.45936666847838,642.3840510605487,0.1786701546091067,0.263076037852213,754642255.908789,234738773.67142376,1.8842562185024192,0,62.45245180636663,37.65860703034913,1,356,6.081106748977828,1,0,82.79777857943962,61.557935111135485,28.013337192836563,1,1.0128522699254328,9.67205310860487,4.468663398683627,3.675536149367248,4.017424498400999,48.22282998404114,81.76444577069016,39.38829328287991,714,59,329,785637,50.67572339118867,1,0
France,2001,Hydro,28856.2717002736,22103.882658798757,7782184919.209873,403738841,104463329617713.23,988197.6350652976,11961.688591307811,43746.52525685899,675308.428174427,437420,0,9064110951.074184,1,13.540792644185338,2702.793840655798,187.90029321502047,11.06984352437804,64.16299203715853,78.14460629810368,83.42232914418908,962.7790709038912,0.8250219251448806,0.4625192182364078,488170299.9904278,540954166.9928287,8.417844164343386,0,24.48398605133756,25.72040143565212,0,929,2.7857777137362207,1,0,6.10648303101512,10.12889302003428,8.724361937743296,1,7.738454234904934,8.750996219089682,0.6656336273070329,2.604283689915744,0.5230211622693515,78.54813458731583,63.81858584878027,76.12757471035899,873,92,4953,265594,46.053868477777606,0,0
Japan,2012,Biomass,69479.05291873188,28706.64820318961,2690824029.8968678,1355522332,111535656538895.86,222896.25695821727,64652.68547794344,36398.705267425736,272461.18125310616,275580,1,304575172.19036055,1,5.61868849765251,910.8860998529576,156.36196431348867,5.169604620006506,69.6268546548863,83.45664454023108,43.21543436500779,106.28964179987744,0.892936864484341,0.3757068231573697,975053062.7462708,876954139.0680258,9.575122854613085,1,1.1451675573459164,93.622633935062,1,91,4.685253489209304,1,1,89.61435511106755,30.94753217069287,37.31383742831815,0,2.6248274760136923,1.078017414878032,8.963724248538398,2.8685883964360235,2.3155382403088174,59.964927091453546,38.69663088675058,57.56383543148679,487,93,7926,976706,46.68358416636108,1,0
