Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
USA,2000,Wind,47525.7920384604,2422.644549372736,4864429703.169008,734035187,4899485018496.214,474403.28606283903,60963.53471161631,27572.66310167954,483448.4636307948,509642,1,3754010420.064906,1,-1.8828219904075425,1709.3831527844254,137.53404093676966,8.340588395645822,74.18159684661569,58.652617896483896,89.65583412081173,279.8083702671147,0.5414077159439811,0.2773376133593435,272800997.7934661,290050122.8790974,8.698318854395456,1,73.88678166660411,58.17819280303678,0,535,3.0225035015084334,1,1,70.37663048577434,3.4980970703088587,94.3704590191609,1,4.833007607608905,5.170273272632039,5.306590043042699,0.704273007001589,6.486088939847392,11.71754754037908,61.50971432655111,70.89046447184363,767,64,8382,417311,62.95775874937629,1,1
Russia,2001,Solar,89203.7526291028,9614.963853960273,7919610746.729013,554611531,195725877891568.03,429735.0989543292,2127.2528198169466,68940.85134984266,981797.762540664,458543,1,3655994019.1075926,0,31.547248670282208,901.836317787692,209.7591616948092,4.400130168340741,59.86949765435205,74.97078901728561,92.84854329011388,39.82234089371043,0.2554194940439732,0.404854193765204,135746876.5250741,184924274.3114681,1.9894636444005096,1,53.430679632583065,29.400471822624382,0,680,5.504459084560463,1,0,30.88051119930304,16.123745639022925,88.57563413488373,0,1.9411186588249607,8.4139316353173,8.366864977870744,9.008530151345294,9.4635058870196,72.05081861300773,48.225843722420926,80.48529208408375,892,44,988,720220,95.43668293867644,0,0
Brazil,2023,Hydro,84713.48795450771,32741.48408460408,4086542737.358884,60566014,98254139418336.34,389038.2168262341,96460.19026663995,52805.268593322486,705527.39594947,884792,0,8722732761.20143,1,36.39058243990127,406.4150212624315,174.65443977663836,1.8732465127870384,51.73451482316359,64.12710298880101,60.31075108250481,256.20263957841485,0.0719590358584327,0.4119789721376722,891001073.4894407,207990987.5837832,1.101203676771575,0,62.60732840838404,96.29866943666066,1,366,7.3968576450987875,0,0,47.51048037858631,34.7588040172902,50.59858340281439,0,7.759680712682706,8.067500817730991,9.645410285530364,5.725384764322277,3.3099631968689467,97.22894461264444,72.69156305747288,72.33631688478069,213,1,489,944303,4.396969241309767,0,1
France,2008,Solar,7818.127056148057,42475.53929065812,4452331955.076649,560994497,123502476240736.77,594882.894426759,19348.46045055625,86056.7749296435,243025.3466122531,636539,1,816307799.3496104,0,34.94278860094472,406.9053073744449,270.70659659810974,10.36284934768933,85.08791726442608,67.60856362317787,1.891149790397595,365.6512367065248,0.1356189566733038,0.3712854681518638,852183433.0991261,752329457.9929267,2.794296867717648,1,61.23270470969746,68.02797260277235,0,860,5.053424289239618,1,1,46.67273487589478,79.40945994878714,56.553089864778464,1,8.129939268313969,8.891597898014252,6.498243248898854,8.313638155061613,5.945231714766192,2.474372824129445,17.884050555198982,4.806097995881242,399,52,7501,567723,22.157295408788368,0,1
Germany,2019,Geothermal,83989.51212055223,17034.470556851993,9103338840.437883,333747225,43779404829354.94,795858.5516782906,89651.19804592553,80724.93258095013,345761.57447603,518891,0,1345781299.9729962,0,22.46435423659191,1362.6654141628048,264.6126061423036,14.221047883817617,39.11198704035127,44.20992774336462,96.24828721836936,249.7175780967515,0.8070900022689135,0.2171863673542414,382835599.68764055,571674991.3614706,0.1386842765298346,1,74.62854478679057,19.37197220363016,1,647,7.922912023583003,0,0,34.37404311467781,97.97688697718192,35.50808729919217,1,9.126820903830184,9.82289602939659,1.9529261739561896,8.636332852849515,0.5965052057745823,2.437687108071729,11.272512456835992,97.90629502067272,339,20,369,486143,89.62006899353393,0,0
Brazil,2014,Geothermal,13777.46308999561,44667.42804777955,6921316728.319038,430079136,194327583925783.72,182901.76299302635,64638.18851406952,88478.12723273812,257436.79794232053,236999,0,4888561250.586734,1,39.14797507132423,364.3144376250974,113.69455774627954,8.297038823975415,92.16259233911754,61.99971073171437,42.71224234536082,30.801081305760423,0.6640146660416155,0.4519359919252957,249660975.0434521,200267808.86278588,8.01655572610542,1,61.7746024404317,86.82360036612079,0,640,9.622335849647104,1,0,54.81845327020458,8.444943270510041,69.8664553556952,1,1.519200519300974,6.789302193692873,8.373114222236536,1.0188965727798982,4.1332789794193765,40.72609315373089,21.779875284799044,45.65978628975652,934,35,5038,840040,72.21399504936645,0,0
Canada,2006,Biomass,17318.09420184626,45224.3726908474,569163344.6342672,1421563643,139241944160282.06,128280.94022458691,70592.96030731,58059.11284920156,736894.7068264572,369048,1,9580119827.633615,1,19.970797586555797,2761.3322152606684,146.22937936310777,9.67841671372446,86.67512333564213,86.92705099003244,18.28349899357773,289.41117607183014,0.7954811515778257,0.2619275647589109,957111147.0188484,880418755.5770856,4.61433965356549,0,27.903532505817864,13.903418938229162,1,282,8.752528557340222,0,0,8.727786024598016,10.971858595538452,78.58049977202683,1,6.442219995971833,2.1698550266093752,4.615683008494319,5.360043706902995,4.218083317144641,73.91686382452588,55.64327269286567,23.10134656763676,674,57,3870,821931,41.547269393885,1,0
Russia,2009,Solar,36349.387192768016,18763.08862405202,4841145480.450268,1124507805,55429532859246.31,624308.9598034149,56023.26652481144,20547.598792137916,558334.5952580323,949963,1,2767844996.489239,0,29.253074566104694,2158.689136462645,256.54625124228414,9.612909961353594,63.73521830677608,6.062595067980325,78.61476448962496,158.8403430534593,0.889251355482038,0.1943516490548029,401122252.3825978,513623081.4262021,0.96925912292687,1,35.31018967359354,95.8954218611962,1,120,9.2125475142488,0,1,35.467840539708995,92.46265996245096,21.128590904572885,1,9.482750056664988,5.697808590021777,9.303783324354413,2.8520812503371937,7.0597742020714165,27.450734655353948,14.076884593373372,66.62341773492139,619,98,9658,57811,10.773365524490542,1,1
Germany,2009,Geothermal,42179.13821785989,38265.6533304129,6398248854.429675,355603722,42836897898895.48,583049.2324614121,92564.4627392903,45336.83971741101,338850.5519214701,938222,1,1468898560.3433597,1,7.64980952766787,2722.948130539125,291.4401926331128,6.087013692932152,87.73451306245964,60.1340047853485,0.5986883219709749,783.8296119038378,0.5786725149910764,0.4389073519021419,428835802.1004512,453306258.4344982,8.945035308937491,0,92.24609056917468,28.742546320858036,1,251,8.763611370765332,1,0,2.311921322992849,46.67802148534788,10.713356462214662,0,0.0966606886861676,8.369904201568568,8.039751574009149,8.264819445495489,5.733589541640637,58.50843459445376,23.158226601900587,12.93048707292048,764,33,3748,521444,30.317854750960315,0,1
Japan,2021,Hydro,70143.21654942838,35846.27256259204,1221313528.861538,1372429266,199077256033640.4,787206.0705799515,25647.66840435447,22486.89891297184,821657.5945545171,932707,1,6084920574.552601,0,39.73654264074292,2765.109506750136,106.17761585661157,3.734569658844877,78.92600250959363,5.0297741730151335,9.4460771964183,662.3118996583056,0.1767936240704238,0.3618487033418897,209373147.31792676,220236823.5460263,5.750674690441779,1,82.45887731396247,52.25923466719493,1,337,7.536559578974834,1,0,37.242352492564414,86.97802299396804,39.69097747178281,1,3.76258732964861,2.4245989123622333,5.028924179890338,9.299487293587593,0.2599962355015373,88.49518508487755,2.301331825353204,63.61860983176384,787,2,6826,904445,12.27257375621209,0,0
USA,2021,Biomass,58609.67884622968,32735.67142918532,5746494111.813853,537656520,52713248283502.6,904966.0300197166,74960.80419401251,96676.68976413368,704137.6665341151,532357,0,3985400770.4674063,0,-3.8289674527421234,1505.3010427346817,209.4853160558061,1.4138681086290643,12.943562639064254,98.90632813304056,87.68552506738398,809.8763312699728,0.9286393458586948,0.1814930791864788,251796813.2371569,14461802.049273765,9.372121286780128,0,77.47726776438637,16.582323575322576,0,62,8.804704548927553,1,1,68.94598173557216,71.25444768856626,99.42723117406028,1,0.5187137326059821,1.0068349305249835,2.008589223744661,4.637156205975631,6.878047634402082,20.47199128461782,59.9749657476706,1.0986537490395687,780,24,3026,582338,43.83836835625815,1,0
France,2006,Solar,65454.60658655139,42150.80578901039,5464811225.703597,576463742,1663024223132.1167,509017.8299414183,91872.16990633894,20332.728672816946,992651.1710818396,585524,0,1225894338.1865635,1,-7.519082341727659,946.723501358566,238.8364515080584,3.668306700090495,40.131987191500905,39.51682928161945,27.17736943967313,828.8053202212162,0.957545013149655,0.2961006556395186,63643860.99021516,878005610.4873769,9.898202876499608,1,66.80654216145689,69.71550129356122,1,960,2.5619295725583635,1,1,72.34614997239366,61.57268826906902,87.46335414997252,1,8.36840782323479,6.994061704491362,8.387096845546832,5.543369345353195,2.2676852761054302,43.13212551002941,90.4440399927723,0.6705920314729386,234,58,6137,942969,15.182173930419552,1,0
Australia,2011,Solar,48036.83591257794,15969.16424827619,4134075102.890039,869005263,174793923359362.44,174972.77329142406,22288.872353966988,6716.309304358551,96100.28182741872,205777,0,3217086667.7085195,1,1.7383864256636166,336.03127613267907,278.2197180708151,9.408231194555643,35.2582729077138,73.65791434082215,53.76926669156608,87.65581021694328,0.0008613844701396,0.3076817341863097,468404046.4920207,662118817.4906412,6.544072052665547,1,95.82933413896592,48.36425353729615,0,516,1.0765033265404134,1,0,27.22146117696277,75.31536074555042,38.06390124767452,1,5.321061844005984,4.010451123739535,3.05369547971768,5.876094180422959,2.345948587959171,95.8941861463392,40.31523903288462,2.508514729445799,201,31,8230,471266,12.23732846138116,1,1
Brazil,2020,Wind,9687.803600870637,45608.4864712199,7041811959.9680605,1034084899,193350227634838.7,483598.0145709646,66035.09144790567,7681.7390291148495,988003.6595310804,107702,1,1775650575.6810284,1,35.347782136266005,2018.925000413362,255.26246986087892,5.532419496572477,82.61751475108568,91.16932757722536,63.44833637428766,943.1150897172836,0.0725541830852469,0.4662925395797168,387956859.1217631,702221686.8469253,3.320196508559131,1,16.856339892445092,6.248565103562798,1,438,7.079600675644721,1,1,67.91796438130517,74.8669065806256,19.83156496139461,1,5.695443596403671,4.514688018120593,3.9740321431252648,3.817713429734002,9.509307152726064,39.22800242873669,44.04121764102237,65.65024919738053,92,2,9516,757463,27.908231814697416,0,0
Brazil,2012,Wind,4582.415782761393,5085.715402536899,291987332.5473971,856798325,38433123840990.21,979897.029826134,70315.15122093329,21726.5103318148,887323.5295478379,107847,1,7276390069.583683,1,0.1675291967155807,245.0597105764208,125.13546356966992,9.470426083881623,47.415866265420334,73.75035571330959,73.37985022272555,73.47788939838573,0.0062292292319142,0.2942877200174635,580643099.9170334,793435693.7332369,6.825103292366665,0,17.304668358801546,64.46815575237129,1,924,5.944927753371628,0,1,40.67710839587914,89.90488875592007,69.43432530480166,0,0.6556601364528458,0.1701954130123062,0.303765201683327,5.720407029110914,6.203610752774805,66.84765616603976,8.126283716575367,53.44141769847128,750,33,1959,944365,92.94710745493948,1,0
France,2001,Solar,71069.89369819924,23326.49009388648,6762583597.225187,1472389794,31645567820789.043,337378.72867992846,57072.977797906,20919.728436657188,668370.3889455013,21663,1,2516575319.485976,1,-2.2902187799086,2184.7292808834163,212.46412920431283,14.500908370589372,41.50868857980814,14.765389608439506,3.578880051218225,453.526076346988,0.5565108542599745,0.102529972555934,744755588.7809539,413362830.37503135,8.343121372263374,0,52.402454943298174,18.1293533421631,1,789,4.704657392917206,1,0,8.230884594742916,61.942888030042575,71.20290534375107,1,2.0743966813408097,0.4200639479942492,1.672171851269133,1.2033160798857023,4.319639227333122,65.83307579310893,34.7487118247265,81.98679018570675,175,66,9101,596570,89.60783095353392,0,0
Germany,2017,Biomass,74040.521501217,792.5175965137312,1142778725.769061,599068135,92628131690500.14,496437.0469178355,9425.854610315384,12666.466217207651,213895.25204234352,45199,1,1367472092.5214522,1,11.269159372531082,1770.3885553991304,280.6215270648801,1.789119871392557,20.203034904199647,9.118407123898088,24.390218863701364,909.7136276004724,0.2884248996903921,0.3247522324519316,619549149.8032115,68409531.643299,9.11062139297205,0,49.99669357950969,83.86754485469964,1,129,3.6728822961013528,1,1,60.76041576551277,37.69996616142694,25.269334534427934,1,7.568486375084006,4.331307253163389,4.244193516506632,6.596474464163176,7.596629633852271,72.51473546667361,29.91848637079496,92.57878372732596,363,20,4411,223633,30.35386546148564,1,1
China,2007,Geothermal,35970.99304916152,40474.73265381265,63107263.36363296,1083619783,93090734891159.69,722085.7502974434,80297.55110417018,63856.31010522487,663564.0174253251,634754,0,6851333075.655154,1,34.52491752863516,591.1241802488631,137.23791107643535,8.850899313458823,34.82653031510735,46.17165586181595,72.53506646218636,19.21710271257986,0.4813513303712536,0.0687106832280168,662335908.4567844,370294800.0651823,9.092685468124964,1,96.33006641191676,86.90749556706679,1,28,8.383132851594432,0,1,93.76444889497532,69.3126691372285,28.28706548844403,0,2.0669108408101,2.734509376270485,9.918744077558392,9.112320602829069,4.005188625089877,62.842241368622986,17.42329860644791,50.07850437291091,60,45,124,575794,99.98731747862364,0,1
USA,2013,Hydro,89395.37621161136,9386.07165820216,8341938477.60572,3442120,175647271588344.6,268091.1379472633,77512.38528868674,6554.133896917015,893139.6438660563,237977,1,8419878572.224442,0,28.322296300784885,423.63168257318455,198.5885528685243,13.330538003068336,59.84048724480655,4.91040160746079,65.03136575089002,418.4847411025454,0.7449772182516771,0.1206140555098664,678938693.8522389,471052613.9452517,7.874060011913764,1,38.093118380327496,99.11365049366924,0,261,1.6489423283742544,1,0,95.58228236494205,57.028191709130446,39.3991898575586,0,0.2181742557796828,4.874897564411795,1.7992009663117414,7.186799896887791,0.5736754159760904,13.88284682628298,33.65229607463159,92.01321875772904,294,76,86,158103,19.68601329308559,1,1
Russia,2022,Biomass,50331.108770261,5045.715920773176,2674692529.231747,1220112572,111084322204046.6,835974.8486055752,36879.49207744339,7618.6157890214545,885430.8134111695,230101,1,4125464379.619333,1,30.04889245585335,1114.0887998230778,285.6399577064163,13.038084755247263,71.02885472886626,14.750983895619264,38.28297700493625,264.1919292798445,0.6860175408675999,0.3228798139285196,106459243.22197634,783229275.4876136,5.265437137571033,1,53.98014205257402,15.335127412082027,0,693,0.0094005818551212,0,1,42.6505437919872,18.45032562361394,48.12249152299211,1,5.061902897280172,8.42010294376385,5.737503728200426,1.670454588647864,8.30636450133325,32.96993910950757,27.281616822179632,43.42621683962472,232,65,4434,425504,91.88735220746,0,1
USA,2001,Solar,32006.46148819488,23385.15596552913,1317461486.7680948,692678394,56315283711998.48,151630.78712584486,27684.675783298244,4335.356223058827,20230.850336565145,936397,0,3434082760.3615723,0,3.0269737959027125,1925.8782879008857,263.5784691556115,3.9805584113498185,17.819047629321695,68.75032065030335,50.326833766597545,631.7414815489224,0.4400842414161767,0.3808017054903951,279330488.6911125,968595247.0378616,5.69858734334316,0,64.749725194768,37.97299080088696,1,114,7.28970330877187,1,1,7.252661555346307,14.20490179552688,65.10062865057783,1,8.881611483665498,3.2455777580168457,5.742459235704755,2.10676759518059,0.3176773293004686,74.64026082833372,98.29217672203984,18.278365078233094,666,36,7192,87061,61.5999448320124,0,0
USA,2009,Geothermal,43567.8680021631,21047.577628329414,5022481214.385041,1006010223,67705859733399.73,870756.198178474,9063.215647289528,49898.95506057463,170263.08335979877,277505,0,5360735773.843633,0,39.92542951615815,1549.1031252896528,195.1452833851696,5.389262485097788,3.8851553407435735,30.666322131431823,7.925509005105635,160.7083859885141,0.0779437940373093,0.1367652821578576,517623249.82742417,944407580.930481,5.0074329049519335,1,58.06217897364574,37.637175468367126,0,584,2.5849096930579285,1,1,48.01757299870829,32.32854673455263,16.86923788489637,0,9.95716488701313,3.952580773420871,8.472819053383642,7.631629311582401,4.751343338842741,31.24192508744523,38.40227073993275,2.2495855456462044,489,63,856,819685,60.302958079443314,1,1
Russia,2021,Biomass,83188.58966499854,33326.051917373414,9907034275.12036,1174389276,100224627821099.6,46731.42889992417,66722.88855215417,62359.66115896965,12310.095418659095,118122,0,8443415778.943602,0,17.438610077057874,658.1761232719127,275.41940673270483,12.354694288180095,37.9549075682053,55.105587928049815,66.70976007366451,217.39607300122992,0.7587553180691268,0.314341835721267,771023447.4482603,64279855.55395018,0.1525810095914404,1,7.864193068393077,7.100833361137038,0,440,1.0028114611477268,1,0,31.806659037356557,77.22429797534863,96.07154360719169,1,0.8090441804558846,4.304122176536806,5.755860406067033,2.316762896488153,3.7181551973632088,12.245317892841534,20.12457974924404,93.32124275744911,820,62,7890,530471,59.795832907018685,1,1
Japan,2015,Geothermal,27682.76456854614,5631.755485543129,887829236.2362689,880003581,71060573433802.17,273102.03047131526,61559.438156691,97046.89350739495,531485.2218613632,736173,1,7750643586.548305,1,-8.926563293660408,2030.565295453761,115.40723920040372,6.754094840323542,97.1654939467081,40.25127007591428,89.65289394966331,909.3599081016056,0.1399968693781418,0.4498185636449135,154181809.18786755,208800597.3390548,7.803100000398532,1,84.82286522981953,90.67680182983705,0,864,9.625905172382932,0,1,56.87630115479577,18.27339161124423,9.20121469029036,0,0.7961665514473393,5.38189715483278,7.872038848406425,1.5739489933179762,4.896259021826841,46.5573525095145,54.25291522040377,65.81639148806954,260,6,570,910118,23.973287921616805,0,1
Brazil,2013,Wind,32109.74825905489,18705.43605617415,6316313424.377046,1341276265,166927233909589.53,256900.91503789596,4534.603586225665,29760.62406146885,445459.6691585672,117852,1,8417325301.136467,1,31.065021157863526,1457.1475935530548,292.1313327322706,9.676678474686796,56.19983843443611,82.68191228789117,1.2061498456456876,996.4891897878592,0.0908015850772142,0.2565076812398608,167503873.5372339,406835034.4682714,0.3920741573200248,0,61.386953326689934,85.40371533037482,0,43,4.474799282876335,1,0,86.2704604207138,92.34831581790613,92.870019212456,0,6.728518763402583,9.23189100681128,2.957553766846399,0.6483953802558529,9.937202082241075,56.91772134111166,78.62992021485607,85.32928458614549,32,30,7551,844804,80.64657440890981,1,0
Russia,2003,Solar,91773.04894803515,29863.493651868102,6295815360.171034,954234602,71761682714512.3,269742.42031223845,50683.33810244769,78516.27246188773,181108.0358480506,58878,1,2213937927.5751863,1,15.160592724082084,2910.6942972275515,194.30982827783464,7.978720880458431,85.41638749762419,31.921154955724507,30.816595539386217,795.0031661009524,0.456752798222139,0.21653643428682,89499729.1387306,514864880.0929659,5.02757076248865,1,68.35204232639086,90.48391561379368,1,58,1.2753899280546044,0,0,59.514780322202135,79.44912764594592,26.23401127615693,0,5.223221983037131,5.142370738094799,1.032596145822432,2.318728372802558,0.8011850896905515,77.78415129806808,34.57062761090194,91.1938334581958,209,28,5296,467991,32.63003237275465,1,0
France,2007,Geothermal,75841.21247307293,47729.7382800314,9449947415.660109,601738712,161308821736637.94,704887.2801357032,81419.74084305108,47119.96230354045,497888.49358934426,229840,1,7147389229.391914,0,29.00743673409967,1414.13141017495,271.0245260933212,12.89891829899245,28.43388155435066,72.32850437765795,20.81819707413235,64.23093383094275,0.7006199439001334,0.4518726477052812,462790119.8919723,87237094.43996711,0.0447708232953569,0,5.794144278103919,6.018685660031375,1,445,0.008636193902336,0,0,28.43416690861565,53.06250699127849,73.70574273266101,0,5.416370964792123,2.77891219164096,8.014136105965386,7.1187930665047405,5.824722324463386,95.24757327174004,20.043535990380125,84.57824301458567,45,0,5781,750263,61.989261064566,1,1
France,2003,Biomass,34286.12630638297,1121.2498812277972,7310745858.616951,1034007754,185086802353914.0,897040.5207236295,93260.29978203253,87074.67156843143,954835.305455808,700992,1,3498985105.132853,0,-6.142648950399617,299.5382004057767,253.67758015176057,3.4493512042713363,4.835876803985439,84.20984776930483,32.862436136138186,474.6941440542158,0.5091329638706822,0.2212818759902485,781517879.1440712,538498017.6328278,4.053133604128261,1,27.402219396804384,37.400997373621536,0,846,8.183170882422427,1,1,22.73273558600811,21.357207228198934,3.4526902577212137,1,7.825593530580397,2.053045667702811,3.2714970727472203,4.908636890790149,2.416722401086523,98.6672129236876,12.52721653661052,66.4039162205864,484,56,5513,905112,63.16049700453259,0,1
India,2015,Hydro,17112.779023698844,27122.03935730404,6006024245.2767725,1402662732,18324019277774.81,136294.5147209152,78568.39564947363,73142.84367478153,161799.98897631443,729786,0,9238835004.059822,0,10.321235945252798,1084.840969768393,136.39835579614706,8.582384209707135,69.0804152091232,0.4405839020796054,98.56473869912443,160.84987106950285,0.6071758518553163,0.1384491929621753,398492578.1232715,761211913.4493679,0.4498353702941426,0,38.46232394978563,91.20258292029176,1,504,5.110081991525989,1,0,82.71962025439109,85.86772086403005,44.55803509000676,1,3.74035426423398,1.4687141919773594,5.500503820568833,8.56107165343244,5.488955337754556,2.2001521203460217,70.50495547824872,12.134979797477683,176,74,2346,311178,91.63204971208584,1,1
India,2011,Wind,3495.3936465132733,29614.570430932206,9160001621.436052,1101216042,90010839629126.75,422081.54174422345,55956.48118630872,72096.85204595533,243575.91307825455,355143,0,8173330546.668146,0,0.3776395564580017,1380.701103020509,229.60373472254253,4.581887554356453,41.35715246059396,89.08445075670011,74.63135636775826,511.7235180281365,0.0640822657095998,0.3058633227381728,872459199.3776839,88498148.67232217,1.6918877549822486,0,57.12857076150162,66.02938821003688,0,188,6.440032272860991,1,0,47.731308247064575,45.64095760322326,69.39269147854739,1,4.6579542161658445,6.270332776916254,5.399014740379352,2.1587679144666163,2.378648756174493,56.25668933885252,96.97060736831008,8.52047944433526,118,94,1204,950106,56.73031388524032,0,0
Japan,2003,Wind,59115.99766547072,27979.992198957894,4582974095.620189,667329824,139242336294498.86,265533.34946944204,81836.0160047312,94589.54588651768,147981.50512544694,518956,1,2432440456.5523973,0,14.823044874349405,1210.0425189568464,172.67997116434896,7.880459563769451,56.97894511209377,67.58517907389383,78.42235538560885,954.7693736262812,0.2136845819846461,0.3741297792915573,894428695.2854865,408744187.15296185,7.946121065539647,0,4.302205475473143,97.9203946793456,1,76,8.944081910334193,0,0,73.47263052698422,55.83885040617631,87.7752761667302,0,6.90824065598774,5.525357689393386,5.538427205499385,0.2857952504780048,8.438031464138739,89.45334573374146,95.16030449974608,40.75906608348785,615,62,5334,83674,16.856236867513875,0,0
USA,2008,Geothermal,19698.608056526664,41954.54978124979,4571633356.573659,478264924,101194776506240.95,464362.3763495178,56140.13547691579,22360.71952239339,923764.3774946474,254758,1,7696796399.7524605,0,33.394172649689374,1583.9360310144598,118.27375961811605,12.408804329805106,29.848461390785232,46.58577501630108,46.69500405632465,995.9650360028626,0.2314106889741697,0.4621279018024788,634288825.7242032,790789719.852552,2.0809212415667524,1,54.97041456458951,62.67485911530637,1,36,1.2170879296001458,1,0,54.977188050969175,32.121114408578755,63.682653348029895,0,8.659399789298693,1.240474266154793,4.861938556455022,4.074058736908011,5.415574397131264,40.93977107779979,76.01687249756894,47.31937406412047,974,57,8904,76960,45.67550619370646,0,1
Canada,2014,Hydro,55890.54086615688,19202.634209792308,5152100408.017265,1039534634,162881214012438.72,774717.5059405477,20849.697237475964,94906.61658333038,760295.3744938478,229980,1,8740160019.856337,0,-5.846649582090581,2820.55749234718,214.7225622491978,12.015242602305404,52.71847592622008,9.620433258557926,61.61957479519382,440.761506137711,0.2611246470997197,0.1330062435502509,193035511.3068441,700873160.1272064,6.182851698635873,1,32.69292159573381,48.9132735572704,0,596,6.089125331285232,0,1,59.6504383564163,53.016733240340926,22.074405332189816,1,8.891835731689916,1.3607829055674292,0.6615160479434046,3.549085352652064,9.00170682353483,79.74934262241617,26.32675941141043,65.77397855734758,429,40,966,917438,62.535621234199056,1,0
France,2022,Biomass,4829.843871681425,38358.50108452063,4071850501.4975057,674298104,7029728764596.112,348845.3948826886,40285.09160683363,59845.85266422916,229150.42723447867,671380,0,2840498553.340232,1,9.447659094041596,1461.3594821878878,200.99412957497307,11.539786204400786,88.66001388064478,39.99012227201253,66.97141800450306,218.9997485329832,0.2361102275452834,0.182113182565451,265470913.5463486,477637279.2350378,5.175545210604772,0,75.94849369378306,29.22615148485154,1,421,5.1562457003992535,0,1,41.38403600972652,84.95277001909633,31.243125976419627,0,0.773040331151924,8.117489057196762,4.37115560853773,9.223868539611404,9.54919630975094,74.26683767070136,91.7540895542159,25.42295281679452,938,62,7359,669298,95.37385092030648,1,0
Brazil,2005,Biomass,47113.78240980331,36048.46699396068,6788030203.928313,295493576,96617153047828.8,396870.9542864572,59111.679591915214,73544.16516162133,326223.65362720215,707762,0,9269056470.030922,0,12.751633745243709,1752.4201528557362,233.6295137080573,9.207982362270966,73.69522295446225,67.94844354866188,15.65832176779689,481.6680178377012,0.8609553681168086,0.2281634334380476,227105527.8055259,67461914.48732892,3.748874455851119,0,6.761245999881371,52.24591313491136,1,599,1.4216032841430315,0,0,12.57224272467229,48.384858438442045,1.5339971093052962,0,4.311040147194664,4.61334439495519,8.163850232395193,0.2606034925628164,4.8125878295079305,1.09804287828158,5.763181269019324,24.53794868678999,714,22,4749,799582,24.91267002187425,1,0
Canada,2001,Biomass,3752.61273031866,32918.72079081308,6660268543.571955,846134009,154987678734470.56,831457.0988826945,4517.417747327666,90794.76770759802,420252.4966752808,760656,0,6152728011.1234,1,32.4579930438019,386.1969112250165,195.39834090629185,11.92465786130952,19.596212294919248,70.58044175118702,82.92528846789101,350.2263132606857,0.4474579510916955,0.1438693688888175,499721064.9976221,543431382.3201438,5.719639818069369,1,65.48685378236121,48.94147471423841,1,330,4.907480444674953,0,0,22.07979523089221,6.4773571303050055,72.24341315118579,0,2.0308991632360884,6.557511552157854,1.8906814919709347,6.996293199625068,5.528179626396526,22.84546052849845,10.502293625888438,33.42388830452067,784,2,5291,52233,83.55201898716457,0,1
Brazil,2003,Hydro,11294.802087171856,14928.683966183322,256327184.2249,1025652758,105346026803341.92,168445.6486233628,71894.5204133631,36914.64617571308,503157.4767569912,277811,0,3530475087.053042,0,25.20650612047888,2696.699144751311,253.8809358037585,5.102541645886149,51.64426539875344,14.380841371430297,33.74750609461987,96.5163606287296,0.8499073670203884,0.3073830468864947,775457247.8965421,519369816.7431737,7.640279391646522,0,72.99395634023061,92.09272612454664,0,620,7.956224953326478,0,1,31.43412616637188,37.119613326298776,64.66243969161104,0,4.858597582000135,1.6527681791623317,5.1685922996767,6.090009339679831,7.870149455037115,37.14112896796554,38.94585845587344,84.71265649532145,526,31,9299,863788,63.57443624324964,0,0
India,2006,Biomass,17779.41775012852,24774.795038544387,5016744840.924888,1175968208,33632078399487.73,625930.4173551835,86382.03473762728,68286.02730499873,321020.469378101,479545,1,8634896726.709047,1,39.32039814842784,2936.1155841643376,136.29744714391552,8.84043021626607,22.08150791666147,57.03829768666616,64.9520894291009,730.6838866670284,0.6911038910325285,0.1918832599230891,254660166.33072716,74912535.67376629,6.794525685024558,1,39.45698732007212,74.24342862197378,1,891,6.775965813495041,0,1,70.3505730372235,14.178814099173431,26.572710606575058,0,0.4322530499743593,7.482193974316001,7.045072344616468,0.096367341828869,6.2972093122276185,77.89026268462469,51.466466125080224,33.25582159038583,421,71,5678,629892,52.721485316443406,1,1
